7096
KM366235	2009
KM366236	2008
KM366237	2008
KM366238	2009
KM366239	1999
KM366240	2001
KM366241	1999
KM366242	2001
KM366243	2007
KM366244	2000
KM366245	2000
KM366246	2006
KM366247	2002
KM366248	2006
KM366249	2005
KM366250	2003
KM366251	1998
KM366252	1998
KM366253	2007
KM366254	2009
KM366255	2011
KM366256	2002
KM366257	2006
KM366258	2006
KM366259	2004
KM366260	2002
KM366261	2005
KM366262	2009
KM366263	2011
KM366264	2001
KM366265	2000
KM366266	2010
KM366267	2010
KM366268	2005
KM366269	1999
KM366270	2003
KM366271	2001
KM366272	2003
KM366273	2004
KM366274	2008
KM366275	2000
KM366276	2006
KM366277	2002
KM366278	2001
KM366279	2008
KM366280	2008
KM366281	2008
KM366282	2000
KM366283	2009
KM366284	2011
KM366285	1998
KM366286	2011
KM366287	1998
KM366288	2009
KM366289	2007
KM366290	2001
KM366291	2003
KM366292	2006
KM366293	2007
KM366294	2006
KM366295	1999
KM366296	2007
KM366297	2004
KM366298	2002
KM366299	2009
KM366300	2002
KM366301	2009
KM366302	2004
KM366303	2007
KM366304	2001
KM366305	2002
KM366306	1998
KM366307	1998
KM366308	2003
KM366309	1999
KM366310	2008
KM366311	2007
KM366312	2005
KM366313	2004
KM366314	2009
KM366315	2006
KM366316	2005
KM366317	2003
KM366318	2010
KM366319	2008
KM366320	2007
KM366321	2001
KM366322	2011
KM366323	2006
KM366324	2003
KM366325	2001
KM366326	2000
KM366327	1999
KM366328	1999
KM366329	1998
KM366330	1998
KM366331	2009
KM366332	1998
KM366333	2009
KM366334	1999
KM366335	2000
KM366336	2010
KM366337	2009
KM366338	2010
KM366339	2004
KM366340	2004
KM366341	2004
KM366342	2004
KM366343	2004
KM366344	2004
KM366345	2004
KM366346	2005
KM366347	2005
KM366348	2006
KM366349	2004
KM366350	2004
KU550103	2014-08-18
LN879481	1998
KR337508	2013
KR337509	2008
KR337510	2009
KR337511	2004
KR337512	2004
KR337513	2004
KR337514	2004
KR337515	2004
KR337516	2004
KR337517	2004
KR337518	2008
KR337519	2008
KR337520	2009
KR337521	2008
KR337522	2008
KR337523	2007
KR337524	2007
KR337525	2007
KR337526	2007
KR337527	2008
KR337528	2009
KR337529	2009
KR337530	2009
KR337531	2009
KR337532	2009
KR337533	2009
KR337534	2009
KR337535	2009
KR337536	2009
KR337537	2009
KR337538	2009
KR337539	2009
KR337540	2010
KR337541	2012
KR337542	2012
KR337543	2013
KR337544	2009
KR337545	2008
KR337546	2006
KR337547	2006
KR337548	2006
KR337549	2006
KR337550	2009
KR337551	2011
KR337552	2009
KR337553	2009
KP892527	2014
KP892528	2014
KT119634	2003-01-06
KT119635	2003-01-16
KT119636	2003-02-01
KT119637	2003-02-02
KT119638	2003-02-10
KT119639	2003-02-20
KT119640	2003-03-03
KT119641	2003-03-03
KT119642	2003-03-24
KT119643	2003-03-31
KT119644	2003-03-28
KT119645	2003-05-15
KT119646	2003-05-30
KT119647	2003-06-11
KT119648	2003-06-25
KT119649	2003-09-02
KT119650	2003-11-03
KT119651	2004-02-04
KT119652	2004-03-12
KT119653	2004-06-24
KT119654	2004-08-16
KT119655	2004-09-14
KT119656	2004-09-21
KT119657	2005-01-19
KT119658	2005-01-27
KT119659	2006-05-12
KT119660	2006-06-19
KT119661	2006-07-20
KT119662	2006-08-10
KT119663	2006-08-10
KT119664	2006-10-16
KT119665	2007-01-11
KT119666	2007-01-31
KT119667	2007-02-06
KT119668	2007-03-01
KT119669	2007-03-13
KT119670	2007-03-27
KT119671	2007-04-07
KT119672	2007-04-10
KT119673	2007-04-11
KT119674	2007-04-16
KT119675	2007-04-18
KT119676	2007-04-24
KT119677	2007-04-24
KT119678	2007-05-03
KT119679	2007-05-04
KT119680	2007-05-07
KT119681	2007-05-14
KT119682	2007-05-16
KT119683	2007-06-04
KT119684	2007-06-12
KT119685	2007-06-14
KT119686	2007-06-15
KT119687	2007-06-21
KT119688	2007-07-06
KT119689	2007-07-21
KT119690	2007-07-23
KT119691	2007-07-26
KT119692	2007-08-03
KT119693	2007-08-08
KT119694	2007-08-10
KT119695	2007-08-10
KT119696	2007-08-16
KT119697	2007-08-20
KT119698	2007-08-27
KT119699	2007-09-13
KT119700	2007-09-13
KT119701	2007-09-26
KT119702	2007-11-02
KT119703	2007-11-15
KT119704	2007-11-27
KT119705	2007-12-13
KT119706	2007-12-13
KT119707	2007-12-17
KT119708	2007-12-17
KT119709	2007-12-24
KT119710	2008-01-10
KT119711	2008-02-09
KT119712	2008-03-08
KT119713	2008-04-21
KT119714	2008-04-22
KT119715	2008-06-04
KT119716	2008-06-17
KT119717	2008-07-02
KT119718	2008-07-03
KT119719	2008-07-18
KT119720	2008-07-30
KT119721	2008-08-05
KT119722	2008-08-20
KT119723	2008-08-25
KT119724	2008-09-08
KT119725	2008-09-25
KT119726	2008-11-20
KT119727	2008-11-26
KT119728	2008-11-27
KT119729	2008-12-05
KT119730	2008-12-07
KT119731	2008-12-29
KT119732	2008-12-30
KT119733	2009-02-04
KT119734	2009-02-11
KT119735	2009-02-18
KT119736	2009-04-07
KT119737	2009-05-05
KT119738	2009-05-14
KT119739	2009-05-27
KT119740	2009-05-29
KT119741	2009-06-08
KT119742	2009-05-09
KT119743	2009-06-17
KT119744	2009-06-22
KT119745	2009-06-24
KT119746	2009-08-09
KT119747	2009-08-17
KT119748	2009-12-11
KT119749	2010-02-12
KT119750	2010-03-28
KT119751	2010-07-19
KT119752	2010-12-20
KT119753	2011-06-23
KT119754	2004-08-17
KT119755	2004-09-15
KT119756	2007-12-05
KT119757	2008-01-13
KT119758	2008-03-27
KT119759	2008-06-06
KT119760	2008-06-18
KT119761	2008-07-14
KT119762	2008-10-21
KT119763	2008-10-24
KT119764	2009-01-10
KT119765	2009-03-14
KT119766	2009-04-07
KT119767	2009-09-03
KT119768	2012-01-13
KT119769	2012-03-01
KT119770	2012-03-06
KT119771	1986-03-20
KT119772	1986-05-26
KT119773	1987-07-28
KT119774	1987-10-19
KT119775	1989-02-15
KT119776	1989-05-17
KT119777	1989-06-19
KT119778	1990-07-06
KT119779	1992-05-04
KT119780	1992-05-02
KT119781	1992-07-16
KT119782	1992-10-30
KT119783	1993-09-11
KT119784	1994-11-29
KT119785	1996-03-28
KT119786	1997-12-03
KT119787	2010-01-29
KT119788	2010-05-18
KT119789	2009-11-13
KT119790	2010-12-27
KT119791	2011-05-08
KT119792	2009-11-14
KT119793	2010-09-07
KT119794	2009-11-12
KT119795	2011-02-02
KP860137	2013-08
KP860138	2013-08
KP860139	2013-03
KP860140	2013-08
KP860141	2013-07
KP860142	2013-07
KP860143	2013-08
KP860144	2013-08
KP860145	2013-08
KP860146	2013-09
KP860147	2013-09
KP860148	2013-10
KP860149	2013-08
KP860150	2013-08
KP860151	2013-08
KP860152	2013-08
KP860153	2013-08
KP860154	2013-08
KP860155	2010-07
KP860156	2010-07
KP860157	2012-08
KP860158	2013-01
KP860159	2013-11
KP860160	2013-08
KP860161	2013-09
KP860162	2013-10
KP860163	2013-07
KP860164	2013-08
KP860165	2013-08
KP860166	2013-08
KP860167	2013-08
KP860168	2013-08
KP860169	2013-12
KP860170	2013-12
KP860171	2013-07
KP860172	2013-07
KP860173	2013-08
KP860174	2013-08
KP860175	2013-08
KP860176	2013-08
KP860177	2013-09
KP860178	2013-08
KP860179	2013-08
KP860180	2013-11
KP860181	2013-12
KP860182	2013-12
KP860183	2013-12
KP860184	2013-08
KP860185	2013-12
KP881353	2013-08
KP881354	2013-08
KP881355	2013-08
KP881356	2013-08
KM979359	2011-06-07
KM979360	2011-07-14
KM979361	2011-07-17
KM979362	2011-11-11
KM979363	2011-12-09
KM979364	2012-01-06
KM979365	2012-02-03
KM979366	2012-02-06
KT381824	2014-04-07
KT381825	2014-04-07
KT381826	2014-09-15
KT381827	2014-09-30
KT381828	2014-02-02
KT381829	2014-02-09
KT381830	2014-02-09
KT381831	2014-02-09
KT381832	2014-02-09
KT381833	2014-02-09
KT381834	2014-02-09
KT381835	2014-02-09
KT381836	2013-04-24
KT381837	2013-05-03
KT381838	2013-06-05
KT381839	2013-06-07
KT381840	2013-06-12
KT381841	2013-06-14
KT381842	2013-06-26
KT381843	2013-08-08
KT381844	2013-08-24
KT381845	2013-03-16
KT381846	2013-05-10
KT381847	2013-02-09
KT381848	2014-03-26
KT381849	2014-03-26
KT381850	2014-03-26
KT381851	2014-03-26
KT381852	2014-03-26
KT381853	2014-03-26
KT381854	2014-01-17
KT381855	2014-11-27
KJ001488	2005-04
KJ001489	2005-04
KJ001490	2005-04
KJ001491	2005-07
KJ001492	2005-07
KJ001493	2005-12
KJ001494	2005-04
KJ001495	2005-06
KJ001496	2005-10
KJ001497	2006-02
KJ001498	2006-07
KJ001499	2006-07
KJ001500	2006-11
KJ001501	2006-05
KJ001502	2006-05
KJ001503	2007-01
KJ001504	2007-06
KJ001505	2005-02
KJ001506	2007-04
KJ001507	2008-02
KJ001508	2008-06
KJ001509	2009-05
KJ001510	2009-05
KJ001511	2010-04
KJ001512	2011-01
KJ001513	2011-01
KJ001514	2011-01
KJ001515	2011-01
KJ001516	2011-03
KJ001517	2011-03
KJ001518	2011-04
KJ001519	2008-04
KJ001520	2009-10
KJ001521	2008-11
KJ001522	2009-05
KJ001523	2005-09
KJ001524	2010-03
KJ001525	2009-04
KJ001529	2009-02
KJ001530	2009-03
KJ001531	2006-11
KJ001532	2007-11
KJ001533	2008-07
KJ001534	2010-05
KJ001535	2008-05
KJ001536	2011-05
KC465372	2012
KC465376	2011
KC465378	2011
KC465379	2011
KM034905	2012
KM034906	2013
KM594039	2009
KT728348	2003
KT728349	2003
KR534217	2008
KR534218	2008
KR534219	2007
KR534220	2008
KR534221	2009
KR534222	2004
KR534223	2007
KR534225	2010
KR534226	2011
KR534227	2010
KR534228	2010
KR534229	2010
KR534230	2010
KR534231	2010
KR534232	2011
KR534233	2011
KR534234	2011
KR534235	2011
KR534236	2011
KR534237	2011
KR534238	2011
KR534239	2011
KR534243	2011
KR534244	2011
KR534245	2011
KR534246	2011
KR534247	2011
KR534248	2011
KR534249	2011
KR534250	2011
KR534251	2011
KR534252	2011
KR534253	2011
KR534254	2011
KR534255	2011
KR534256	2011
KR534257	2011
KR534258	2011
KR534259	2011
KR534260	2011
KR534261	2011
KR534262	2011
KR534263	2011
KR534264	2011
KR534265	2011
KR534266	2011
JQ005059	2006
JQ005060	2005
JQ005061	2007
JQ005062	2010
JQ005063	2005
JQ005064	2005
JQ005065	2010
JQ005066	2010
JQ005067	2010
JQ005068	2009
JQ005069	2006
JQ005070	2010
JQ005071	2010
JQ005072	2006
JQ005073	2010
JQ005074	2006
JQ005075	2007
JQ005076	2009
JQ005077	2009
JQ005078	2009
JQ005079	2010
JQ005080	2006
JQ005081	2010
JQ005082	2006
JQ005083	2010
JQ005084	2006
JQ005085	2008
JQ005086	2009
JQ005087	2006
JQ005088	2008
JQ005089	2010
JQ005090	2009
JQ005091	2008
JQ005092	2007
JQ005093	2009
JQ005094	2009
JQ005095	2009
JQ005096	2010
JQ005097	2009
JQ005098	2009
JQ005099	2009
JQ005100	2008
JQ005101	2009
JQ005102	2009
JQ005103	2009
JQ005104	2009
JQ005105	2009
JQ005106	2010
JQ005107	2009
JQ005108	2009
JQ005109	2009
JQ005110	2009
KR105374	2014-11-01
KR105375	2014-11-01
KR080521	2012
KR080522	2012
KR080523	2012
KR054367	2011-09-12
KR054368	2011-09-26
KR054369	2011-09-30
KR054370	2011-11-22
JQ894943	2012-02
JQ894944	2011-12
JQ894945	2012-01
KT338614	2009
KT338615	2010
KT338616	2010
KT338617	2010
KT338618	2010
KT338619	2010
KT338620	2010
KT338621	2010
KT338622	2010
KT338623	2010
KT338624	2010
KT338625	2010
KT338626	2010
KT338627	2010
KT338628	2008
KT338629	2008
KT338630	2009
KT338631	2008
KT338632	2009
KT338633	2010
KT338634	2010
KT338635	2010
KT338636	2010
KT338637	2010
KP997032	2014
KT006769	2013-10-29
KT336432	2012
KT336433	1991
KT336434	1992
KT336435	1993
KT336436	2012
KT336437	2012
KM093867	2012-05
KF482190	2002
KF482191	2002
KF482192	2002
KF482193	2003
KF482194	2003
KF482195	2003
KF482196	2004
KF482197	2004
KF482198	2004
KF482199	1991
KF482200	1992
KF482201	1994
KR902345	2012
KM054530	2014-04-25
KJ133660	2010
KJ133661	2011
KJ133662	2012
KJ133663	2010
KJ133664	2011
KJ133665	2011
KJ133666	2010
KJ133667	2010
KJ133668	2010
KJ133669	2012
KJ133670	2011
KJ133671	2011
KJ133672	2010
KJ133673	2012
KJ133674	2012
KJ133675	2012
KJ133676	2012
KJ133677	2012
KJ133678	2012
KJ133679	2012
KJ133680	2012
KJ133681	2012
KJ133682	2011
KJ133683	2012
KJ133684	2012
KJ133685	2012
KJ133686	2012
KJ133687	2012
KR230089	2015-01-23
KR230090	2015-01-23
AB981663	2011-11-04
AB981664	2011-10-18
AB981665	2011-11-01
AB981666	2011-11-07
AB981667	2011-09-01
AB981668	2011-10-02
AB981669	2011-06-13
AB981670	2011-02-21
AB981671	2012-03-12
AB981672	2012-03-07
AB981673	2012-02-02
AB981674	2012-02-17
AB981675	2012-03-04
AB981676	2012-03-07
AB981677	2012-03-02
KP345881	2014-03-28
LC029889	2009
LC029890	2011-02
LC029891	2011-10-17
LC029892	2011-12-14
LC029893	2012-03-10
LC029894	2012-03-13
LC029895	2012-03
LC029896	2012-04-17
LC029897	2012-09-03
KM272192	2012
KP723575	2005
KP723576	2006
KP723577	2006
KP723578	2006
KP723579	2008
KP723580	2008
KP723581	2005
KP723582	2009
KP723583	2002
KP723584	2013
KP723585	2013
KP723586	2013
KP723587	2013
KP723588	1994
KP723589	2014
KP723590	2014
KP723591	2014
KP723592	1991
KP723593	1991
KP723594	1991
KP723595	1991
KP723596	1991
KP723597	1991
KP723598	2004
KP723599	2005
KP723600	2007
KP723601	2007
KP723602	2007
KP723603	2007
KP723604	2008
KP723605	2008
KP723606	2008
KP723607	2008
KP723608	2008
KP723609	2009
KP723610	2009
KP723611	2009
KP723612	2008
KP723613	2009
KP723614	1991
KP723615	1991
KP723616	1991
KP723617	2002
KP723618	2002
KP723619	2002
KP723620	2004
KP723621	2003
KP723622	2003
KP723623	2003
KP723624	2004
KP723625	2004
KP723626	1979
KP723627	1989
KP723628	1989
KP723629	1989
KP723630	1990
KP723631	2001
KP723632	2001
KP723633	2000
KP723634	2003
KP723635	1991
KP723636	1992
KP723637	1994
KP119662	2013-03-12
KP119663	2013-03-12
KJ564280	2013-09-20
KP723638	2014-07-11
KP257624	2013-12-21
KP315881	2014-01-01
KP315882	2014-01-01
KP315883	2014-01-01
KP315884	2013-04-01
KP315885	2012-02-01
KP315886	2012-11-01
KP315887	2013-01-01
KP315888	2012-03-01
KP315889	2012-03-02
KP315890	2013-01-01
KP315891	2012-03-01
KP315892	2012-09-01
KP315893	2011-12-01
KP315894	2012-08-01
KP315895	2012-04-01
KP315896	2012-03-01
KP315897	2012-02-01
KP315898	2012-06-01
KP315899	2012-06-02
KP315900	2012-03-01
KP315901	2012-09-01
KP315902	2012-06-01
KM880028	2012
KJ865848	2013-11-19
KM102751	2013-11-21
KJ004416	2013-12-01
KJ744302	2010
KJ744303	2010
KJ744304	2010
KJ744305	2011
KJ744306	2011
KJ744307	2011
KJ744308	2010
KJ744309	2010
KJ744310	2011
KJ958221	2008
KJ958222	2008
KJ958223	2008
KJ958224	2008
KJ958225	2011
KJ958226	2011
KJ958227	2011
KJ958228	2011
KJ958229	2011
KJ958230	2011
KJ958231	2008
KJ958232	2008
KJ958233	2008
KJ958234	2008
KJ958235	2008
KJ958236	2008
KJ958237	2008
KJ958238	2008
KJ958239	2011
KJ958240	2011
KJ958241	2011
KJ958242	2011
KJ958243	2011
KJ958244	2011
KJ958245	2011
KJ958246	2011
KJ958247	2008
KJ958248	2008
KJ958249	2008
KJ958250	2009
KJ958251	2009
KJ958252	2010
KJ958253	2010
KJ958254	2011
KJ958255	2011
KJ958256	2008
KJ958257	2008
KJ958258	2008
KJ958259	2008
KJ958260	2008
KJ958261	2010
KJ958262	2011
KJ958263	2012
KJ958264	2012
KJ958265	2008
KJ958266	2008
KJ958267	2008
KJ958268	2008
KJ958269	2008
KJ958270	2008
KJ957431	2011-03-30
KJ957432	2011-05-06
KJ957433	2011-07-15
KJ957434	2011-09-06
KJ957435	2011-09-26
KJ957436	2011-09-29
KJ957437	2011-05-30
KJ957438	2011-09-26
KJ957439	2011-10-20
KJ957440	2011-10-13
KJ957441	2012-05-09
KJ957442	2012-01-10
KJ957443	2012-06-28
KJ957444	2012-11-27
KJ957445	2012-12-10
KJ957446	2013-01-09
KJ957447	2013-01-17
KJ957448	2013-02-14
KJ957449	2013-03-04
KJ957450	2013-03-05
KJ957451	2013-03-27
KJ957452	2013-04-16
KM067274	2012-04-23
KM099392	2013
KM099393	2014
KM058759	2009-05-20
KM016898	2011
KM016899	2014
KM016900	2011
KM016901	2014
KM058057	2014
KM058058	2014
JQ040591	2011-03-02
JQ040592	2011-06
JQ040593	2010-12-24
JQ040594	2010-12-24
JQ040595	2010-09-19
JQ040596	2010-11-02
JQ040597	2010-09-15
JQ040598	2011-02-06
JQ040599	2010-09-30
JQ040600	2010-08-08
JX276405	2010-02
JX276406	2011-09-03
JX276407	2012-01-09
JX276408	2011-10-11
JX276409	2012-01-04
JX276410	2011-08-16
JX276411	2012-03-10
JX276412	2012-04-08
JX276413	2012-03-26
JX276414	2012-05-06
JX276415	2012-05-01
JX276416	2012-03-15
JX276417	2012-06-06
JX276418	2012-05-15
JX276419	2012-04-19
JX276420	2012-04-22
JX276421	2012-05
JX276422	2012-01-30
JX276423	2012-03
JX276424	2012-03
JX276425	2012-05
JX679399	2009
JX679400	2009
JX679401	2009
JX679402	2009
JX679403	2009
JX679404	2009
JX679405	2010
JX679406	2009
JX679407	2010
JX679408	2010
KJ645921	2013
KJ645922	2013
KJ645923	2013
KJ645924	2013
KJ645925	2013
KJ645926	2013
KJ645927	2012
KJ645928	2012
KJ645929	2012
KJ645930	2012
KJ921997	2012
KJ921998	2012
KJ921999	2012
KJ922000	2012
KJ922001	2012
KJ922002	2012
KC252633	2011
KC252634	2011
KJ737435	2014
KJ748631	2014
KJ748632	2014
KJ748633	2014
KJ748634	2014
KJ748635	2014
KJ748636	2014
KJ776464	2012
KJ776465	2012
KJ776466	2012
KJ152772	2013-04-03
KJ152773	2013-02-24
KJ152774	2013-04-03
KC977995	2009
KJ476821	2009
KJ476822	2012
KF022169	2005
KF022170	2005
KF022171	2005
KF022172	2005
KF022173	2005
KF022174	2005
KF022175	2005
KF022176	2005
KF022177	2005
KF022178	2005
KF022179	2005
KF022180	2005
KF022181	2005
KF022182	2005
KF022183	2005
KF022184	2005
KF022185	2005
KF022186	2005
KF022187	2005
KF022188	2005
KF022189	2005
KF022190	2005
KF022191	2005
KF022192	2005
KF620487	2012-05
KF620488	2012-11
KF620489	2013-01
KJ513022	1996
KJ513023	1996
KJ513024	1996
KJ513025	1996
KJ513026	2000
KJ513027	2000
KJ513028	2000
KJ513029	2000
KJ513030	2004
KJ513031	2004
KJ513032	2004
KJ513033	2004
KJ513034	2008
KJ513035	2008
KJ513036	2008
KJ513037	2008
KJ513038	2010
KJ513039	2010
KJ513040	2010
KJ513041	2010
KJ513042	2003
KJ513043	2003
KJ513044	2003
KJ513045	2003
KJ513046	2006
KJ513047	2006
KJ513048	2006
KJ513049	2006
KJ513050	2008
KJ513051	2008
KJ513052	2008
KJ513053	2008
KJ513054	2010
KJ513055	2010
KJ513056	2010
KJ513057	2010
JQ970480	2008
JQ970481	2006
JQ970482	2006
JQ970483	2008
JQ970484	2009
JQ970485	2009
JQ970486	2007
JQ970487	2009
KF726852	2009-01-30
KF726853	2010-11-30
KF734677	2012-01
KF734678	2012-05
KF734679	2012-04
KF734680	2012-02
KF734681	2012-04
KF734682	2012-06
KF734683	2012-06
KF734684	2012-06
KF734685	2012-06
KF734686	2012-06
KF734687	2012-06
KF734688	2012-06
KF734689	2012-07
KF734690	2012-07
KF734691	2012-07
KF734692	2012-07
KF734693	2012-07
KF734694	2012-07
KF734695	2012-08
KF734696	2012-08
KF734697	2012-08
KF734698	2012-08
KF734699	2012
KF734700	2012-09
KF734701	2012-09
KF734702	2012-09
KF734703	2012-09
KF734704	2012-09
KF734705	2012-10
KF734706	2012-10
KF734707	2012-10
KF734708	2012-11
KF734709	2012-11
KF734710	2012-11
KF734711	2012-03
KF734712	2012-08
KF734713	2012-08
KF734714	2012-08
KF734715	2012-08
KF734716	2012-09
KF734717	2012-09
KF734718	2012-09
KF734719	2012-09
KF734720	2012-09
KF734721	2012-09
KF734722	2012-09
KF734723	2012-10
KF734724	2012-10
KF734725	2012-10
KF734726	2012-10
KF734727	2012-12
KF734728	2012-12
KF734729	2012-12
KF734730	2012-12
KF734731	2012-12
KF734732	2012-12
KF734733	2012-12
KF734734	2012-11
KF734735	2012-07
KF734736	2012-08
KF734737	2012-09
KF734738	2012-07
KJ081443	2013
KJ081444	2013
KJ081445	2013
KJ081446	2013
KJ081447	2013
KJ081448	2013
KJ081449	2013
KJ081450	2013
KJ018778	2011-05-03
KJ018779	2012-01-21
KJ018780	2012-09-26
KJ018781	2012-09-30
KJ018782	2012-10-03
KJ018783	2012-03-18
KJ018784	2012-02-20
KJ018785	2012-04-29
KF992019	2011-08-23
KJ201891	2013
KJ201892	2012
KJ201893	2012
KJ201894	2012
KJ201895	2012
KJ201896	2012
KJ201897	2012
KJ201898	2012
KJ201899	2011
KJ201900	2011
KJ201901	2010
KJ201902	2010
KF977826	2011-09
AB910532	2010-05-31
KF831518	1985
KF831519	1986
KF831529	1990
KF831530	1986
KF831532	1986
KF831534	1989
KF831535	1986
KF831537	1986
KF831538	1987
KF831539	1987
KF831540	1985
KF831543	1987
KF831544	1985
KF831545	1986
KF831554	1990
KF831555	1990
KF831556	1986
KF831559	1989
KF831561	1986
KF831562	1987
KF831563	1987
KF831564	1985
KF831567	1987
KF831568	1986
KF831572	1986
HE802675	2010
HE802676	2007
KF709083	2010
KF709084	2010
KF709085	2011
KF709086	2011
KF709087	2011
KF709088	2011
KF709089	2012
KF709090	2012
KF709091	2012
KF709092	2013
KF709093	2013
KF709094	2013
KF709095	2013
KF709096	2013
KF733451	2013
KF663511	2011-05-16
KF663512	2011-07-26
KF663513	2011-05-27
KF663514	2011-05-27
KF663515	2011-05-30
KF663516	2011-06-22
KF663517	2011-04-28
KF663518	2011-05-13
KF663519	2011-11-29
KF663520	2011-04-26
KF663521	2012-06-12
KF663522	2012-03-16
KF663523	2009-11-19
KF663524	2010-02-09
KF663525	2009-08-12
KF663526	2011-12-15
KF663527	2012-02-08
KF663528	2012-05-27
KF663529	2012-04-08
KF663530	2012-03-23
HG764581	2013
KF660245	2012
KF660246	2012
KF535200	2012-04-09
KF535201	2011-03-15
KF535202	2008-10-15
KF535203	2009-02-12
KF535204	2012-11-23
KF535205	2012-01-09
KF535206	2012-12-24
KF535207	2012-12-25
KF535208	2013-01-29
KF535209	2013-02-28
KF535210	2012-01-27
KF539842	2013-07-23
KF482528	2009
KF482529	2009
KF482530	2010
KF482531	2010
KF482532	2010
KF437655	2012
KF437656	2012
KF437657	2012
KF437658	2012
KF437659	2013
KF437660	2013
KF437661	2013
KF437662	2013
KF437663	2013
KF437664	2013
KF437665	2013
KF501180	2013-07
KF501181	2013-07
KF501182	2013-07
KF501183	2013-07
KF501184	2013-07
KF501185	2013-07
JX944565	2003-07-30
JX944566	2010-04-11
JX944567	2010-08-23
JX944568	2010-09-30
JX944569	2009-05-28
JX944570	2010-06-03
JX944571	2010-06-16
JX944572	2010-02-25
JX944573	2010-06-27
JX944574	2010-08-28
JX944595	2008-11-02
JX944596	2009-02-20
JX944597	2009-11-09
JX944598	2009-11-13
JX944599	2010-04-21
JX944600	2010-02-04
JX944601	2010-05-20
JX944602	2010-09-03
JX987735	2002
JX987736	2004
JX987737	2003-07-11
JX987738	2008-09-08
JX987739	2009
JX987740	2009-11-12
JX987741	2011-01-02
JX987742	2011-01-24
JX987743	2011-02-05
JX987745	1980
JX987748	1996
KC836498	2012-12
KC836499	2012-12
KC836500	2012-12
KC836501	2012-12
KC836502	2012-12
KC836503	2012-12
KC787050	2011
KC787051	2009
KC787052	2009
KC787053	2008
KC787054	2008
KC787055	2008
KC787056	2008
KC787057	2007
KC787058	2007
KC787059	2007
KC787060	2006
KC787061	2006
KC787062	2006
KC787063	2006
KC787064	2006
KC787065	1998
KC787066	1998
KC787067	1991
KC787068	1986
KC787069	1986
KC787070	1986
KC787071	1985
KC787072	1985
KC787073	1985
KC787074	1984
JN974823	2008
JN974824	2005
JN974825	2006
JN974826	2006
JN974827	2006
JN974828	2006
JN974829	2008
JN974830	2005
JN974831	2005
JN974832	2009
JN974833	2010
JN974834	2010
JN974835	2010
JN974836	2005
JN974837	2005
JN974838	2005
JN974839	2005
JN974840	2006
JN974841	2006
JN974842	2006
JN974843	2006
JN974844	2007
JN974845	2008
JN974846	2008
JN974847	2008
JN974848	2009
JN974849	2008
JN974850	2008
JN974851	2008
JN974852	2008
JN974853	2009
JN974854	2009
JN974855	2009
JN974856	2008
JN974857	2008
JN974858	2009
JN974859	2009
JN974860	2009
JN974861	2010
JN974862	2010
JN974863	2010
JN974864	2008
JN974865	2008
JN974866	2009
JN974867	2009
JN974868	2009
JN974869	2009
JN974870	2003
JN974871	2003
JN974872	2003
JN974873	2004
JN974874	2005
JN974875	2005
JN974876	2009
JN974877	2008
JN974878	2008
KC876039	2011-11-15
KC876040	2012-09-26
KC757382	2012-11
KC771887	2012-11
KF154996	1987
KF154999	2008
KF155000	2010
KF155001	2009
KF155002	2010
KC887334	2012
KC887352	2012
KC737850	2011
KC894737	2012
AB817080	2008-09
AB817081	2009-04
AB817082	2008-09
AB817083	2008-10
AB817084	2009-10
AB817085	2009-10
AB817086	2009-10
AB817087	2009-10
AB817088	2008-12
AB817089	2009-02
AB817090	2009-01
AB817091	2009-04
AB817092	2010-04
AB817093	2010-05
AB817094	2010-05
AB817095	2009-07
AB817096	2009-08
AB817097	2009-08
AB817098	2009-08
JX459920	2012
JX459921	2012
JX459922	2012
KC883997	2011-01-01
KC883998	2011-05-05
KC883999	2011-03-05
KC884000	2012-01-02
KC692776	2008
KC692777	2008
KC692778	2008
KC692779	2008
KC692780	2009
KC692781	2010
KC692782	2010
KC692783	2010
KC692784	2010
KC692785	2010
KC692786	2010
KC692787	2010
KC692788	2010
KC692789	2010
KC660078	2012-05-13
JF972381	2006-12-14
JF972382	2006-12-14
JF972383	2007-05-28
JF972384	2007-05-28
JF972385	2007-05-19
JF972386	2007-05-19
JF972387	2007-04-08
JF972388	2007-04-08
JF972389	2007-03-15
JF972390	2007-03-24
JQ972927	2011-02-02
JQ972928	2011-06-12
JQ972929	2008-02-02
KC762941	2009-01
KC538849	2011
KC538850	2011
KC538851	2011
KC538852	2011
KC538853	2012
KC538854	2012
KC538855	2012
KC538856	2012
KC538857	2012
KC538858	2012
KC538859	2012
KC538860	2012
KC538861	2012
KC794007	2008
KC794008	2008
KC794009	2008
KC794010	2008
KC794011	2008
KC794012	2008
KC794013	2008
KC794014	2008
KC565865	2012-09-12
AB683592	2009-07
AB683593	2009-07
AB683594	2009-07
AB683595	2005-01
AB683596	2005-05
AB683597	2005-09
AB683598	2009-03
AB683599	2009-03
AB683600	2009-03
AB683601	2009-03
AB683602	2009-03
AB683603	2009-04
AB683604	2009-04
AB683605	2009-06
AB683606	2009-07
AB683607	2009-07
AB683608	2009-07
AB683609	2008-07
AB683610	2008-09
AB683611	2008-09
AB683612	2008-09
AB683613	2008-10
AB683614	2009-01
AB683615	2009-05
AB683616	2009-02
AB683617	2005-04
